"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        1603,      -5.088296585,      -0.808534154,      -1.030414447,      0.3096589042,       2.939397811
          0,           0,        1604,      -5.090408174,     -0.8089999868,      -1.031007121,      0.3097217192,       2.853961059
          0,           0,        1605,      -5.092503995,     -0.8094669229,      -1.031601809,      0.3097638041,       2.768804896
          0,           0,        1606,      -5.094586267,     -0.8099349523,      -1.032198583,       0.309815774,       2.667350917
          0,           0,        1607,      -5.096657421,     -0.8104037585,      -1.032797176,      0.3098949677,       3.042363286
          0,           0,        1608,      -5.098718731,     -0.8108732718,      -1.033397722,      0.3099718152,       3.492261544
          0,           0,        1609,      -5.100770744,     -0.8113434358,      -1.034000242,      0.3101109911,       3.380263628
          0,           0,        1610,      -5.102812828,     -0.8118142686,      -1.034605363,      0.3103134024,       3.270203399
          0,           0,        1611,      -5.104845099,     -0.8122855421,      -1.035212057,      0.3105754569,       3.163427111
          0,           0,        1612,      -5.106867244,     -0.8127571941,       -1.03582017,      0.3107114957,       3.062087108
          0,           0,        1613,      -5.108879606,     -0.8132292415,      -1.036430127,       0.310650722,       2.968252806
          0,           0,        1614,      -5.110882659,      -0.813701782,        -1.0370421,      0.3105978242,       2.884791636
          0,           0,        1615,      -5.112878024,     -0.8141746934,      -1.037656424,      0.3106034157,         2.8141773
          0,           0,        1616,      -5.114867789,     -0.8146477766,      -1.038272552,      0.3105318134,       2.757943048
          0,           0,        1617,      -5.116853319,     -0.8151209392,      -1.038890521,      0.3104557595,       2.929183777
          0,           0,        1618,        -5.1188357,     -0.8155940518,      -1.039510225,      0.3104176275,       3.532300205
          0,           0,        1619,       -5.12081567,     -0.8160670246,      -1.040131591,      0.3104426827,       3.465605465
          0,           0,        1620,      -5.122793734,     -0.8165397867,      -1.040754689,      0.3104419476,        3.35409053
          0,           0,        1621,      -5.124770774,     -0.8170122919,      -1.041379643,      0.3104754579,       3.239410241
          0,           0,        1622,      -5.126747945,     -0.8174844407,      -1.042006172,      0.3105436952,       3.129032177
          0,           0,        1623,      -5.128725802,     -0.8179561463,      -1.042634146,      0.3106726006,       3.026094159
          0,           0,        1624,      -5.130704903,     -0.8184273351,      -1.043263491,      0.3108345948,       2.933534508
          0,           0,        1625,      -5.132685691,      -0.818897939,      -1.043894367,      0.3109713665,       2.854117741
          0,           0,        1626,      -5.134668722,     -0.8193679173,      -1.044526645,       0.311077308,       2.789601551
          0,           0,        1627,      -5.136654261,     -0.8198372284,      -1.045160382,      0.3112081256,       2.740343769
          0,           0,        1628,      -5.138642142,     -0.8203058123,      -1.045795538,      0.3113758558,       2.704734281
          0,           0,        1629,      -5.140632124,     -0.8207736274,      -1.046432133,      0.3115699995,       2.688915164
          0,           0,        1630,      -5.142623792,     -0.8212407677,      -1.047071047,      0.3118065571,       2.684496133
          0,           0,        1631,      -5.144617777,     -0.8217070243,      -1.047711274,      0.3120308248,       2.668527754
          0,           0,        1632,      -5.146612826,     -0.8221723624,      -1.048352813,      0.3122472321,       2.656985756
          0,           0,        1633,      -5.148607517,     -0.8226367699,      -1.048995629,      0.3124977171,        2.64866778
          0,           0,        1634,       -5.15060059,     -0.8231002476,      -1.049639822,      0.3127850593,       3.103516636
          0,           0,        1635,      -5.152591301,     -0.8235627856,        -1.0502855,      0.3131003936,       3.032763884
          0,           0,        1636,      -5.154578829,     -0.8240243112,      -1.050932191,      0.3134294387,       2.966678654
          0,           0,        1637,      -5.156561617,     -0.8244848131,      -1.051579876,      0.3137096419,       3.566416198
          0,           0,        1638,      -5.158537907,     -0.8249442066,      -1.052228135,      0.3139974617,       3.452775494
          0,           0,        1639,      -5.160505758,       -0.82540243,      -1.052876665,      0.3142588653,       3.340374449
          0,           0,        1640,      -5.162463149,      -0.825859644,      -1.053526051,      0.3145380458,       3.230329086
          0,           0,        1641,      -5.164408196,     -0.8263158421,       -1.05417621,      0.3148365493,       3.124170479
          0,           0,        1642,       -5.16633904,     -0.8267710278,      -1.054827169,       0.315151182,       3.292042777
          0,           0,        1643,      -5.168253953,     -0.8272251807,      -1.055478746,      0.3154705052,       3.570011782
          0,           0,        1644,       -5.17015085,      -0.827678306,      -1.056130595,      0.3157716302,        3.45421571
          0,           0,        1645,      -5.172027677,     -0.8281305197,      -1.056783208,       0.316076963,       3.337737176
          0,           0,        1646,       -5.17388257,     -0.8285817839,      -1.057437163,       0.316339586,       3.223247907
          0,           0,        1647,      -5.175713697,     -0.8290320981,      -1.058092011,      0.3165439131,       3.114382276
          0,           0,        1648,      -5.177518537,      -0.829481371,      -1.058747562,      0.3166963917,       3.013201103
          0,           0,        1649,      -5.179294127,     -0.8299295534,      -1.059403829,      0.3168196031,       2.922287146
          0,           0,        1650,      -5.181037513,     -0.8303767763,      -1.060061766,      0.3169281611,        2.84415433
          0,           0,        1651,      -5.182747188,     -0.8308228634,      -1.060720435,       0.317049916,       2.780432299
          0,           0,        1652,      -5.184419206,     -0.8312678178,      -1.061379829,      0.3172081212,       2.731411623
          0,           0,        1653,      -5.186049323,     -0.8317116632,      -1.062039889,       0.317422549,       2.695603239
          0,           0,        1654,      -5.187632061,     -0.8321544553,      -1.062700563,      0.3175996105,       2.670583803
          0,           0,        1655,      -5.189161417,     -0.8325962862,         -1.063362,      0.3175821102,       2.663475138
          0,           0,        1656,      -5.190632352,     -0.8330372333,      -1.064023975,      0.3175511877,       2.650864653
          0,           0,        1657,      -5.192041227,     -0.8334773292,      -1.064686351,      0.3174998065,       2.641788387
          0,           0,        1658,      -5.193384097,     -0.8339166247,      -1.065349151,      0.3174149334,       2.635265434
          0,           0,        1659,      -5.194656396,     -0.8343551781,      -1.066012269,      0.3173795115,       2.660155562
          0,           0,        1660,      -5.195853393,     -0.8347930019,      -1.066675614,       0.317332091,       3.100475254
          0,           0,        1661,      -5.196971014,     -0.8352300915,      -1.067339112,      0.3172835899,       3.028743315
          0,           0,        1662,      -5.198004984,     -0.8356664983,      -1.068002833,       0.317241052,       2.961760029
          0,           0,        1663,      -5.198950914,     -0.8361023093,      -1.068666887,      0.3172498602,       2.900299091
          0,           0,        1664,       -5.19980443,     -0.8365375727,      -1.069331248,      0.3172745819,       2.849463336
          0,           0,        1665,      -5.200561322,     -0.8369723232,      -1.069995786,      0.3172897309,       3.565445867
          0,           0,        1666,       -5.20121736,     -0.8374067093,      -1.070661157,      0.3173252778,       3.451158781
          0,           0,        1667,      -5.201769441,     -0.8378407164,      -1.071326952,      0.3173651871,       3.338052997
          0,           0,        1668,      -5.202213561,     -0.8382743523,      -1.071992825,      0.3174404415,       3.600668349
          0,           0,        1669,      -5.202545779,     -0.8387076781,      -1.072658759,      0.3175562333,       3.523680625
          0,           0,        1670,      -5.202762436,     -0.8391407968,      -1.073325115,      0.3177278288,       3.400979595
          0,           0,        1671,      -5.202860953,     -0.8395737352,      -1.073991706,      0.3179413885,        3.28538074
          0,           0,        1672,      -5.202838365,     -0.8400065101,      -1.074658187,      0.3181203279,       3.245335651
          0,           0,        1673,      -5.202691709,     -0.8404391796,      -1.075324537,      0.3182892621,       3.144137625
          0,           0,        1674,      -5.202418359,     -0.8408717778,      -1.075990617,      0.3184990238,       3.049894818
          0,           0,        1675,      -5.202016137,     -0.8413041986,      -1.076655621,      0.3186854515,       2.963917868
          0,           0,        1676,      -5.201482717,     -0.8417367161,       -1.07732053,      0.3189148054,       2.887746005
          0,           0,        1677,      -5.200817126,     -0.8421693813,        -1.0779853,      0.3191536809,       2.822496373
          0,           0,        1678,      -5.200018775,     -0.8426022329,      -1.078649743,       0.319425252,       2.768684594
          0,           0,        1679,      -5.199087474,     -0.8430353224,       -1.07931384,      0.3196760775,       2.725926121
          0,           0,        1680,      -5.198023848,     -0.8434686917,      -1.079977593,       0.319927185,       2.692996948
          0,           0,        1681,      -5.196828617,      -0.843902381,      -1.080640966,      0.3202002819,       2.668467303
          0,           0,        1682,      -5.195502701,     -0.8443364312,      -1.081303943,      0.3205117719,       2.660804004
          0,           0,        1683,      -5.194047597,     -0.8447709654,      -1.081967218,       0.320834848,       2.646920685
          0,           0,        1684,      -5.192465986,     -0.8452059212,      -1.082630141,      0.3211853104,       2.636758882
          0,           0,        1685,      -5.190760188,     -0.8456413316,      -1.083292708,      0.3215464118,       2.628997622
          0,           0,        1686,      -5.188932871,     -0.8460773031,       -1.08395529,      0.3218784217,       2.623216225
          0,           0,        1687,      -5.186987647,     -0.8465139597,      -1.084618482,      0.3221531201,       3.093691985
          0,           0,        1688,      -5.184929228,     -0.8469510971,      -1.085281388,      0.3224302074,       3.027929586
          0,           0,        1689,      -5.182760801,     -0.8473887388,      -1.085944111,       0.322722543,       2.960040325
          0,           0,        1690,      -5.180485731,     -0.8478268786,      -1.086606596,      0.3230258294,       2.897669448
          0,           0,        1691,       -5.17810765,     -0.8482655528,      -1.087269061,      0.3233331207,       2.841641616
          0,           0,        1692,      -5.175630794,     -0.8487047917,       -1.08793144,      0.3236359934,       2.793611962
          0,           0,        1693,      -5.173058929,     -0.8491446369,      -1.088593587,      0.3239314043,        2.77089815
          0,           0,        1694,      -5.170396164,     -0.8495850307,      -1.089255378,      0.3242168665,       3.566006275
          0,           0,        1695,      -5.167646342,     -0.8500259962,      -1.089916786,      0.3244786608,       3.460893949
          0,           0,        1696,      -5.164813351,     -0.8504675597,      -1.090577785,      0.3246935723,        3.64756048
          0,           0,        1697,       -5.16190116,     -0.8509097559,      -1.091238391,      0.3249144517,       3.522216973
          0,           0,        1698,      -5.158914191,     -0.8513525853,      -1.091898513,      0.3250554098,       3.399041086
          0,           0,        1699,      -5.155857121,     -0.8517960306,      -1.092558011,      0.3250339987,       3.282638257
          0,           0,        1700,      -5.152734711,     -0.8522402318,      -1.093217141,      0.3249845702,       3.168137641
          0,           0,        1701,      -5.149551442,     -0.8526852211,      -1.093876038,      0.3249039512,       3.060462928
          0,           0,        1702,      -5.146311771,     -0.8531310101,      -1.094534652,      0.3248567695,       3.129384236
          0,           0,        1703,      -5.143020677,     -0.8535775873,      -1.095193022,      0.3248574827,       3.045273814
          0,           0,        1704,      -5.139683454,     -0.8540250064,      -1.095851883,      0.3248680824,       2.967913845
          0,           0,        1705,      -5.136306328,     -0.8544731086,      -1.096510386,      0.3247210872,       2.898092049
          0,           0,        1706,      -5.132894443,     -0.8549218902,      -1.097168571,      0.3246283128,       2.836537565
          0,           0,        1707,      -5.129452581,     -0.8553713219,      -1.097826815,      0.3245918875,       2.783702143
          0,           0,        1708,       -5.12598599,     -0.8558213313,      -1.098485115,      0.3246037403,       2.739637108
          0,           0,        1709,      -5.122499834,     -0.8562718006,      -1.099143092,      0.3246115785,       2.703959362
          0,           0,        1710,      -5.118998595,     -0.8567226151,      -1.099800443,      0.3245648309,       2.684788569
          0,           0,        1711,      -5.115486281,     -0.8571736471,      -1.100456785,      0.3245677516,       2.662452127
          0,           0,        1712,      -5.111966788,      -0.857624958,      -1.101112842,      0.3246242547,       2.645374405
          0,           0,        1713,      -5.108443901,     -0.8580765189,      -1.101768833,       0.324711494,       2.632646819
          0,           0,        1714,      -5.104921573,     -0.8585282505,      -1.102424524,       0.324818229,       2.622666317
          0,           0,        1715,      -5.101402884,     -0.8589800989,      -1.103079859,      0.3248973096,       2.615088216
          0,           0,        1716,      -5.097891006,     -0.8594320206,      -1.103734807,      0.3249676686,       3.089666232
          0,           0,        1717,      -5.094388984,     -0.8598839681,      -1.104389363,      0.3250613144,       3.017668199
          0,           0,        1718,      -5.090899733,     -0.8603358846,      -1.105043488,      0.3251982468,       2.950454898
          0,           0,        1719,      -5.087425882,     -0.8607877093,      -1.105697158,      0.3253898713,       2.897874248
          0,           0,        1720,      -5.083970124,     -0.8612393891,      -1.106350412,      0.3256057056,       2.840321183
          0,           0,        1721,      -5.080535232,     -0.8616909071,      -1.107003621,      0.3258556438,       2.790720434
          0,           0,        1722,      -5.077124142,     -0.8621421699,      -1.107656383,      0.3260919837,       2.747362827
          0,           0,        1723,      -5.073739489,     -0.8625931104,      -1.108308701,      0.3262977694,       3.106232953
          0,           0,        1724,      -5.070383681,     -0.8630436927,      -1.108960861,      0.3265427295,       3.730875928
          0,           0,        1725,       -5.06705937,     -0.8634938848,      -1.109613249,      0.3268063764,       3.605460467
          0,           0,        1726,      -5.063769365,     -0.8639435092,      -1.110265232,      0.3270581933,       3.481537873
          0,           0,        1727,      -5.060515613,     -0.8643924849,      -1.110916864,      0.3273355585,       3.359660863
          0,           0,        1728,      -5.057299883,     -0.8648407408,      -1.111568176,      0.3276256355,       3.245295018
          0,           0,        1729,      -5.054123672,     -0.8652882327,      -1.112219467,      0.3279184249,       3.132545765
          0,           0,        1730,      -5.050988608,     -0.8657349009,      -1.112870506,      0.3281794552,       3.026778949
          0,           0,        1731,      -5.047895943,      -0.866180661,      -1.113521247,      0.3284610065,       2.930657406
          0,           0,        1732,       -5.04484685,     -0.8666254075,      -1.114171577,       0.328773463,       2.847780146
          0,           0,        1733,      -5.041842346,     -0.8670690593,      -1.114821461,      0.3290966079,       3.070296487
          0,           0,        1734,      -5.038883302,     -0.8675115966,      -1.115470995,      0.3294422059,       2.998095416
          0,           0,        1735,       -5.03597036,     -0.8679529209,      -1.116120121,      0.3298121072,       2.930986881
          0,           0,        1736,      -5.033104301,     -0.8683928294,      -1.116768294,      0.3301931439,       2.869684653
          0,           0,        1737,      -5.030285765,     -0.8688313423,      -1.117415845,      0.3305574069,       2.814884282
          0,           0,        1738,      -5.027515397,     -0.8692684355,      -1.118062912,      0.3308503705,       2.767106457
          0,           0,        1739,      -5.024793612,     -0.8697040512,      -1.118709465,      0.3311564498,       2.726561257
          0,           0,        1740,      -5.022120904,     -0.8701381326,       -1.11935545,        0.33147555,       2.701265159
          0,           0,        1741,      -5.019497659,     -0.8705706226,       -1.12000083,      0.3318055309,       2.674127883
          0,           0,        1742,      -5.016924144,     -0.8710015392,      -1.120646284,      0.3321342587,       2.652539952
          0,           0,        1743,       -5.01440067,     -0.8714307912,       -1.12129148,      0.3324649297,        2.63583695
          0,           0,        1744,      -5.011927631,      -0.871858224,      -1.121935547,      0.3327797582,       2.623267455
          0,           0,        1745,      -5.009505139,     -0.8722838223,      -1.122579047,      0.3328838233,       2.613443593
          0,           0,        1746,      -5.007133168,     -0.8727076389,      -1.123222577,      0.3329792053,       3.086429446
          0,           0,        1747,      -5.004811699,     -0.8731295409,      -1.123865547,      0.3328798108,        3.01373279
          0,           0,        1748,      -5.002540504,     -0.8735495133,      -1.124508067,      0.3327978254,       2.945769267
          0,           0,        1749,      -5.000319285,     -0.8739675048,       -1.12515004,       0.332754085,        2.88335192
          0,           0,        1750,      -4.998147505,     -0.8743834778,      -1.125791431,      0.3326657523,       2.839340663
          0,           0,        1751,      -4.996024539,     -0.8747974332,      -1.126432413,      0.3325839792,       2.787450907
          0,           0,        1752,      -4.993950044,     -0.8752093177,      -1.127072674,      0.3325130105,       2.744100064
          0,           0,        1753,      -4.991923644,     -0.8756191014,      -1.127712092,      0.3324620388,       2.706715023
          0,           0,        1754,      -4.989944856,     -0.8760267653,      -1.128350573,      0.3324296564,       3.750730806
          0,           0,        1755,       -4.98801326,     -0.8764322967,      -1.128988038,      0.3323533243,       3.624565651
          0,           0,        1756,      -4.986128347,     -0.8768357019,       -1.12962443,      0.3323176935,       3.499742148
          0,           0,        1757,       -4.98428955,     -0.8772369665,      -1.130259654,      0.3322575197,        3.37676622
          0,           0,        1758,      -4.982496119,     -0.8776360873,      -1.130893675,      0.3322414929,        3.26068156
          0,           0,        1759,      -4.980747493,     -0.8780330638,      -1.131526555,      0.3322708255,       3.146097721
          0,           0,        1760,      -4.979043161,     -0.8784279253,      -1.132158215,      0.3322936952,       3.037979719
          0,           0,        1761,      -4.977382518,     -0.8788206755,      -1.132788568,      0.3322943661,       2.938961616
          0,           0,        1762,      -4.975764903,     -0.8792113301,      -1.133417564,      0.3323264819,       2.851880928
          0,           0,        1763,      -4.974189801,     -0.8795999556,      -1.134045618,      0.3323952712,        2.77988876
          0,           0,        1764,      -4.972656882,     -0.8799865594,       -1.13467255,      0.3325128097,       3.058824177
          0,           0,        1765,      -4.971165638,     -0.8803710678,      -1.135297879,      0.3326367739,       2.988099252
          0,           0,        1766,      -4.969715408,     -0.8807534846,      -1.135921519,        0.33279021,       2.921986679
          0,           0,        1767,      -4.968305605,     -0.8811338443,      -1.136543803,      0.3329065664,       2.861238871
          0,           0,        1768,      -4.966935789,      -0.881512117,       -1.13716445,      0.3330149117,       2.806578813
          0,           0,        1769,      -4.965605242,     -0.8818882748,      -1.137783266,      0.3331519511,       2.758612598
          0,           0,        1770,      -4.964313282,     -0.8822623084,       -1.13840017,      0.3333350437,       2.717671133
          0,           0,        1771,      -4.963059293,     -0.8826342071,       -1.13901508,      0.3335429671,       2.691897058
          0,           0,        1772,      -4.961842667,      -0.883003904,      -1.139627617,      0.3337755662,       2.664065047
          0,           0,        1773,      -4.960662645,     -0.8833713478,      -1.140237463,      0.3340538964,       2.641959345
          0,           0,        1774,      -4.959518601,      -0.883736652,      -1.140845331,       0.334283505,       2.624573186
          0,           0,        1775,      -4.958410088,     -0.8840998017,       -1.14145112,      0.3345335922,        2.61128672
          0,           0,        1776,      -4.957336505,      -0.884460788,      -1.142054806,      0.3347843376,       2.601432066
          0,           0,        1777,      -4.956297209,     -0.8848196027,      -1.142656387,      0.3350552615,       3.083359104
          0,           0,        1778,      -4.955291382,     -0.8851762548,      -1.143255928,      0.3353583943,       3.009941902
          0,           0,        1779,      -4.954318325,     -0.8855307627,      -1.143853502,      0.3356453867,       2.941182601
          0,           0,        1780,      -4.953377379,      -0.885883097,      -1.144449054,       0.335959739,       2.877917668
          0,           0,        1781,      -4.952467856,     -0.8862333145,       -1.14504328,      0.3362796243,       2.820953223
          0,           0,        1782,      -4.951589224,      -0.886581339,      -1.145635597,      0.3365727989,       2.786286818
          0,           0,        1783,      -4.950740725,      -0.886927187,      -1.146226111,      0.3368752633,       2.741476083
          0,           0,        1784,       -4.94992173,      -0.887270839,      -1.146815005,      0.3371932888,       2.702876254
          0,           0,        1785,      -4.949131679,      -0.887612308,      -1.147402581,      0.3375358091,       2.671208511
          0,           0,        1786,      -4.948370126,     -0.8879515131,      -1.147988275,      0.3378903963,       3.755906579
          0,           0,        1787,      -4.947636423,     -0.8882884446,      -1.148572084,      0.3382619372,        3.62852613
          0,           0,        1788,      -4.946929877,     -0.8886231002,      -1.149153955,      0.3386527723,       3.502455324
          0,           0,        1789,      -4.946249761,     -0.8889555076,      -1.149734137,      0.3390563744,       3.378185919
          0,           0,        1790,      -4.945595502,     -0.8892856601,       -1.15031249,      0.3394539099,       3.260644358
          0,           0,        1791,      -4.944966469,     -0.8896135574,      -1.150888942,      0.3397762412,       3.144609659
          0,           0,        1792,      -4.944361932,     -0.8899392176,      -1.151463484,      0.3401109542,       3.034982529
          0,           0,        1793,      -4.943781192,     -0.8902626651,      -1.152036032,       0.340349045,       2.934443144
          0,           0,        1794,      -4.943223537,      -0.890583954,      -1.152606569,      0.3404774814,       2.845908408
          0,           0,        1795,      -4.942688244,     -0.8909031448,      -1.153175067,      0.3405475132,       2.771862022
          0,           0,        1796,      -4.942174706,     -0.8912202478,      -1.153741366,      0.3405773267,        2.71492004
          0,           0,        1797,      -4.941682341,      -0.891535319,      -1.154305611,      0.3405802177,        3.05156654
          0,           0,        1798,      -4.941210681,     -0.8918484444,      -1.154867938,      0.3405218935,       2.981682773
          0,           0,        1799,       -4.94075925,     -0.8921596652,      -1.155428266,      0.3404808458,       2.916063395
          0,           0,        1800,      -4.940327713,     -0.8924689829,      -1.155986495,      0.3404407331,        2.85548866
          0,           0,        1801,      -4.939915713,     -0.8927764255,      -1.156542555,       0.340386363,       2.800725258
          0,           0,        1802,      -4.939522887,        -0.8930821,      -1.157097128,      0.3402713382,       2.752421186
          0,           0,        1803,      -4.939148925,     -0.8933859951,       -1.15764976,       0.340181329,       2.718058714
          0,           0,        1804,      -4.938793446,     -0.8936881124,      -1.158200222,      0.3401131761,       2.683359258
          0,           0,        1805,      -4.938456131,     -0.8939883787,      -1.158747715,      0.3400632391,       2.654945866
          0,           0,        1806,      -4.938136758,     -0.8942869205,      -1.159293404,      0.3400312278,       2.632276674
          0,           0,        1807,      -4.937835116,     -0.8945837213,      -1.159836869,      0.3399463351,       2.614361511
          0,           0,        1808,      -4.937550907,     -0.8948788219,      -1.160378028,       0.339876004,       3.070298988
          0,           0,        1809,      -4.937283787,     -0.8951722315,      -1.160916848,      0.3398499066,       3.010827714
          0,           0,        1810,      -4.937033439,      -0.895463958,      -1.161453278,      0.3398648796,       2.940981351
          0,           0,        1811,      -4.936799462,      -0.895754017,      -1.161987289,      0.3398540781,       2.876479579
          0,           0,        1812,      -4.936581605,     -0.8960424481,      -1.162519037,       0.339874951,       2.818155454
          0,           0,        1813,      -4.936379753,     -0.8963292422,      -1.163048312,      0.3398950898,       2.766722306
          0,           0,        1814,      -4.936193624,     -0.8966144174,      -1.163575107,      0.3399252056,       2.741360484
          0,           0,        1815,      -4.936022933,     -0.8968979966,      -1.164099384,      0.3399825806,       2.700544458
          0,           0,        1816,      -4.935867496,     -0.8971799998,      -1.164621086,      0.3400554297,       2.668658104
          0,           0,        1817,      -4.935727151,     -0.8974604418,      -1.165140176,      0.3401622259,       2.641708967
          0,           0,        1818,      -4.935601675,     -0.8977393416,      -1.165656764,      0.3403134623,       3.762455261
          0,           0,        1819,      -4.935490946,     -0.8980167216,      -1.166170979,      0.3404665541,       3.633817764
          0,           0,        1820,      -4.935394895,     -0.8982925752,      -1.166682623,      0.3406089524,       3.506454597
          0,           0,        1821,      -4.935313436,     -0.8985669136,      -1.167191624,      0.3407657636,       3.380837749
          0,           0,        1822,      -4.935246432,     -0.8988397241,      -1.167698053,      0.3409054287,       3.261758071
          0,           0,        1823,      -4.935193869,     -0.8991110479,      -1.168202638,      0.3410717813,       3.144149784
          0,           0,        1824,      -4.935155876,     -0.8993808147,      -1.168704942,      0.3412812846,       3.032849212
          0,           0,        1825,      -4.935132511,     -0.8996489614,       -1.16920482,      0.3415088318,       2.930516001
          0,           0,        1826,       -4.93512358,     -0.8999154679,      -1.169702309,      0.3417598793,       2.840093368
          0,           0,        1827,      -4.935128992,     -0.9001803235,      -1.170197536,      0.3420503772,       2.764306977
          0,           0,        1828,      -4.935148675,     -0.9004435188,      -1.170690702,      0.3422816597,       2.704367895
          0,           0,        1829,      -4.935182583,     -0.9007049993,      -1.171181531,      0.3425449366,       2.661518538
          0,           0,        1830,      -4.935230485,       -0.90096473,      -1.171670043,      0.3428127697,       3.046502562
          0,           0,        1831,       -4.93529219,     -0.9012225718,      -1.172155514,      0.3431026522,       2.976801097
          0,           0,        1832,      -4.935367441,     -0.9014786299,      -1.172638832,      0.3434254843,       2.911124146
          0,           0,        1833,      -4.935456062,     -0.9017328736,      -1.173120009,      0.3437447595,       2.850277814
          0,           0,        1834,      -4.935557864,     -0.9019852735,      -1.173599084,      0.3440758194,       2.795085425
          0,           0,        1835,      -4.935672656,     -0.9022358285,      -1.174076276,       0.344412706,       2.746258695
          0,           0,        1836,      -4.935800358,     -0.9024845031,       -1.17455154,      0.3447463317,       2.711315623
          0,           0,        1837,      -4.935940837,     -0.9027312814,      -1.175024912,       0.345068658,       2.676052269
          0,           0,        1838,      -4.936094005,     -0.9029761164,      -1.175496435,      0.3454175877,       2.647202174
          0,           0,        1839,      -4.936259778,     -0.9032189839,      -1.175966335,      0.3457860107,       2.624180219
          0,           0,        1840,      -4.936438005,      -0.903459899,       -1.17643517,      0.3461705787,       2.606120652
          0,           0,        1841,      -4.936628581,     -0.9036987771,       -1.17690238,      0.3465777402,       3.080063811
          0,           0,        1842,      -4.936831268,     -0.9039355937,      -1.177368003,      0.3469939477,       3.005208132
          0,           0,        1843,      -4.937045849,     -0.9041703295,      -1.177832072,      0.3474145508,        2.93490349
          0,           0,        1844,      -4.937272126,     -0.9044030218,      -1.178295188,      0.3477243993,       2.869957087
          0,           0,        1845,      -4.937510086,       -0.90463366,       -1.17875704,      0.3478483209,       2.811200546
          0,           0,        1846,      -4.937759637,     -0.9048622109,       -1.17921745,      0.3479493954,       2.759381062
          0,           0,        1847,      -4.938020619,      -0.905088652,       -1.17967646,      0.3480170769,       2.734580903
          0,           0,        1848,      -4.938292919,     -0.9053129665,       -1.18013408,      0.3480175463,       2.693366689
          0,           0,        1849,      -4.938576436,     -0.9055351715,      -1.180590447,      0.3480272926,       2.661173009
          0,           0,        1850,      -4.938871127,     -0.9057552649,       -1.18104565,      0.3480479798,       2.633969739
          0,           0,        1851,       -4.93917705,     -0.9059732146,       -1.18149945,      0.3480137098,       3.769420634
          0,           0,        1852,      -4.939494134,     -0.9061890324,      -1.181951812,      0.3479840922,       3.639435775
          0,           0,        1853,      -4.939822295,     -0.9064027158,      -1.182402636,      0.3479622083,       3.510707522
          0,           0,        1854,      -4.940161466,     -0.9066142607,      -1.182851803,      0.3479285356,       3.383694942
          0,           0,        1855,      -4.940511572,     -0.9068237362,      -1.183299429,      0.3478848081,       3.263115634
          0,           0,        1856,      -4.940872586,     -0.9070311686,      -1.183745487,      0.3477705276,       3.144028598
          0,           0,        1857,      -4.941244444,     -0.9072366027,      -1.184189974,      0.3477000924,       3.031195134
          0,           0,        1858,      -4.941627108,     -0.9074400363,      -1.184632432,      0.3476398164,       2.927325067
          0,           0,        1859,      -4.942020581,     -0.9076414896,      -1.185072848,      0.3475790026,       2.835409563
          0,           0,        1860,      -4.942425002,     -0.9078410329,      -1.185512026,      0.3475345394,       2.758267376
          0,           0,        1861,      -4.942840643,     -0.9080386729,      -1.185950031,       0.347502399,       2.697203354
          0,           0,        1862,      -4.943267755,     -0.9082343685,      -1.186386356,      0.3474406022,       2.653484024
          0,           0,        1863,      -4.943706573,     -0.9084281582,      -1.186820954,      0.3474136946,       3.043918002
          0,           0,        1864,       -4.94415728,     -0.9086200509,      -1.187253783,      0.3473942829,       2.973614904
          0,           0,        1865,      -4.944620145,     -0.9088100805,      -1.187685136,      0.3474091613,       2.907259338
          0,           0,        1866,      -4.945095507,     -0.9089982351,      -1.188114813,      0.3474234041,       2.845658177
          0,           0,        1867,      -4.945583789,     -0.9091844975,      -1.188542649,      0.3474805206,       2.789645739
          0,           0,        1868,      -4.946085323,       -0.90936887,      -1.188968623,      0.3474938289,       2.739938945
          0,           0,        1869,      -4.946600423,     -0.9095513613,      -1.189392712,      0.3475290413,       2.704185639
          0,           0,        1870,      -4.947129373,     -0.9097319862,      -1.189814868,      0.3476059895,        2.66812889
          0,           0,        1871,      -4.947672512,     -0.9099107554,      -1.190235032,       0.347705617,       2.638520744
          0,           0,        1872,      -4.948230181,     -0.9100876894,      -1.190653312,      0.3478207512,       2.614817887
          0,           0,        1873,      -4.948802779,     -0.9102627901,      -1.191069584,      0.3479551247,       2.596246474
          0,           0,        1874,      -4.949390626,     -0.9104360648,      -1.191483825,      0.3481278881,       3.077951958
          0,           0,        1875,      -4.949994084,     -0.9106075342,      -1.191896306,      0.3482893613,       3.002405437
          0,           0,        1876,      -4.950613559,     -0.9107771986,      -1.192306899,       0.348441134,       2.931302107
          0,           0,        1877,      -4.951249469,      -0.910945062,      -1.192715556,      0.3485976358,       2.865513979
          0,           0,        1878,      -4.951902252,     -0.9111111229,      -1.193122315,      0.3487942486,       2.805863223
          0,           0,        1879,      -4.952572338,     -0.9112753807,      -1.193527165,       0.349001626,       2.753103446
          0,           0,        1880,      -4.953260184,     -0.9114378357,      -1.193930096,      0.3492415997,        2.70774378
          0,           0,        1881,      -4.953966225,     -0.9115985421,      -1.194331809,      0.3495145897,       2.693302947
